,w_geocode,h_geocode,S000,SA01,SA02,SA03,SE01,SE02,SE03,SI01,SI02,SI03,createdate,origin_lat,origin_lon,origin_county,dest_lat,dest_lon,dest_county,linestring
1991141,360471164002002,360470360011000,1,0,1,0,0,0,1,0,0,1,20170919,40.5756721,-73.9670018,"Kings County, NY",40.6706375,-73.8813155,"Kings County, NY","LINESTRING(-73.9670018 40.5756721, -73.8813155 40.6706375)"
5601868,360810531003003,360810663001007,1,0,1,0,0,1,0,1,0,0,20170919,40.723186,-73.8749984,"Queens County, NY",40.7247442,-73.9096392,"Queens County, NY","LINESTRING(-73.8749984 40.723186, -73.9096392 40.7247442)"
3704203,360610084002003,360470283002001,1,0,1,0,0,0,1,0,0,1,20170919,40.6950862,-73.941898,"Kings County, NY",40.7507121,-73.9850116,"New York County, NY","LINESTRING(-73.941898 40.6950862, -73.9850116 40.7507121)"
4367934,360610130003000,360610177006000,1,0,0,1,0,0,1,0,1,0,20170919,40.7888996,-73.9689712,"New York County, NY",40.7731185,-73.9655049,"New York County, NY","LINESTRING(-73.9689712 40.7888996, -73.9655049 40.7731185)"
1649919,360470241002002,360470443001001,1,0,1,0,0,1,0,0,0,1,20170919,40.7039942,-73.9142089,"Kings County, NY",40.6900213,-73.9533663,"Kings County, NY","LINESTRING(-73.9142089 40.7039942, -73.9533663 40.6900213)"
5726718,360810846021011,360811571018007,1,0,1,0,0,1,0,0,0,1,20170919,40.7325968,-73.7201736,"Queens County, NY",40.6655433,-73.8083457,"Queens County, NY","LINESTRING(-73.7201736 40.7325968, -73.8083457 40.6655433)"
1557523,360470119001019,360050255001000,1,0,1,0,1,0,0,0,0,1,20170919,40.8612968,-73.906852,"Bronx County, NY",40.6702498,-73.9963748,"Kings County, NY","LINESTRING(-73.906852 40.8612968, -73.9963748 40.6702498)"
1665172,360470271001000,360470317013000,1,0,1,0,1,0,0,0,0,1,20170919,40.672901,-73.9488233,"Kings County, NY",40.6784298,-73.937157,"Kings County, NY","LINESTRING(-73.9488233 40.672901, -73.937157 40.6784298)"
4209186,360610114021003,360050069001004,1,1,0,0,0,1,0,1,0,0,20170919,40.8202849,-73.9149342,"Bronx County, NY",40.7622022,-73.9671561,"New York County, NY","LINESTRING(-73.9149342 40.8202849, -73.9671561 40.7622022)"
1531222,360470077003012,360610187002000,1,1,0,0,1,0,0,0,0,1,20170919,40.7978788,-73.9724509,"New York County, NY",40.6733212,-73.9989732,"Kings County, NY","LINESTRING(-73.9724509 40.7978788, -73.9989732 40.6733212)"
428309,360050395004008,360050283001008,1,0,0,1,0,0,1,0,0,1,20170919,40.8752169,-73.9066481,"Bronx County, NY",40.8448924,-73.8975978,"Bronx County, NY","LINESTRING(-73.9066481 40.8752169, -73.8975978 40.8448924)"
3611440,360610079001006,360470495002000,1,0,1,0,0,0,1,0,0,1,20170919,40.7135206,-73.9433651,"Kings County, NY",40.739913,-74.0087069,"New York County, NY","LINESTRING(-73.9433651 40.7135206, -74.0087069 40.739913)"
5347932,360810033001004,360470408001000,1,0,1,0,0,0,1,0,1,0,20170919,40.6023689,-73.9781078,"Kings County, NY",40.7510274,-73.938495,"Queens County, NY","LINESTRING(-73.9781078 40.6023689, -73.938495 40.7510274)"
439300,360050409001006,360050302005003,1,0,0,1,0,1,0,0,0,1,20170919,40.8642096,-73.8216422,"Bronx County, NY",40.8729674,-73.8944888,"Bronx County, NY","LINESTRING(-73.8216422 40.8642096, -73.8944888 40.8729674)"
1635564,360470227004005,360850170123008,1,0,1,0,0,0,1,0,0,1,20170919,40.548847,-74.1773105,"Richmond County, NY",40.6819065,-73.9565706,"Kings County, NY","LINESTRING(-74.1773105 40.548847, -73.9565706 40.6819065)"
1900223,360470706002001,360470194002001,1,0,0,1,1,0,0,0,0,1,20170919,40.6244351,-74.0013378,"Kings County, NY",40.6193096,-73.8989589,"Kings County, NY","LINESTRING(-74.0013378 40.6244351, -73.8989589 40.6193096)"
5835494,360811347005000,360610196003002,1,0,0,1,0,1,0,0,0,1,20170919,40.8043782,-73.9384747,"New York County, NY",40.7406935,-73.7832961,"Queens County, NY","LINESTRING(-73.9384747 40.8043782, -73.7832961 40.7406935)"
3519758,360610068004001,360850112012029,1,0,1,0,0,1,0,0,0,1,20170919,40.5775333,-74.0934054,"Richmond County, NY",40.7386972,-73.983847,"New York County, NY","LINESTRING(-74.0934054 40.5775333, -73.983847 40.7386972)"
4215067,360610114022003,360810006001004,1,1,0,0,0,0,1,0,0,1,20170919,40.685775,-73.8619896,"Queens County, NY",40.7628856,-73.9687647,"New York County, NY","LINESTRING(-73.8619896 40.685775, -73.9687647 40.7628856)"
1717725,360470374023000,360470820002000,1,0,0,1,0,0,1,0,0,1,20170919,40.6533152,-73.9512935,"Kings County, NY",40.585085,-73.9701424,"Kings County, NY","LINESTRING(-73.9512935 40.6533152, -73.9701424 40.585085)"
5783915,360810991004009,360810551001002,1,0,1,0,0,0,1,0,1,0,20170919,40.7012189,-73.9013594,"Queens County, NY",40.7869725,-73.8068225,"Queens County, NY","LINESTRING(-73.9013594 40.7012189, -73.8068225 40.7869725)"
1855370,360470561001001,360470289002000,1,0,1,0,0,0,1,0,0,1,20170919,40.6924266,-73.9324424,"Kings County, NY",40.7269154,-73.9550989,"Kings County, NY","LINESTRING(-73.9324424 40.6924266, -73.9550989 40.7269154)"
1483454,360470035001007,360470339003000,1,1,0,0,1,0,0,0,1,0,20170919,40.6717072,-73.9433692,"Kings County, NY",40.6845106,-73.97685,"Kings County, NY","LINESTRING(-73.9433692 40.6717072, -73.97685 40.6845106)"
4495154,360610149004000,360810659002007,2,1,1,0,1,0,1,0,0,2,20170919,40.7143522,-73.8860871,"Queens County, NY",40.7710913,-73.9804743,"New York County, NY","LINESTRING(-73.8860871 40.7143522, -73.9804743 40.7710913)"
5661118,360810711004000,360471182022001,1,0,1,0,1,0,0,0,1,0,20170919,40.6871691,-73.8697154,"Kings County, NY",40.722271,-73.8465865,"Queens County, NY","LINESTRING(-73.8697154 40.6871691, -73.8465865 40.722271)"
4497263,360610150021001,360470159002001,1,0,0,1,0,0,1,0,0,1,20170919,40.6742932,-73.9739943,"Kings County, NY",40.7827637,-73.9563699,"New York County, NY","LINESTRING(-73.9739943 40.6742932, -73.9563699 40.7827637)"
5641199,360810680001005,360050210014000,1,0,0,1,1,0,0,0,1,0,20170919,40.8399776,-73.8606992,"Bronx County, NY",40.6653905,-73.7419028,"Queens County, NY","LINESTRING(-73.8606992 40.8399776, -73.7419028 40.6653905)"
3689926,360610084002000,360050281001001,1,0,1,0,0,0,1,0,0,1,20170919,40.8839422,-73.89209,"Bronx County, NY",40.7525652,-73.9836555,"New York County, NY","LINESTRING(-73.89209 40.8839422, -73.9836555 40.7525652)"
3086776,360610015011009,360610038001000,2,1,0,1,1,1,0,0,0,2,20170919,40.7293053,-73.9884569,"New York County, NY",40.7111877,-74.0048233,"New York County, NY","LINESTRING(-73.9884569 40.7293053, -74.0048233 40.7111877)"
1996722,360471188003002,360810462002001,1,1,0,0,0,1,0,0,1,0,20170919,40.7108671,-73.7880679,"Queens County, NY",40.6778928,-73.8682381,"Kings County, NY","LINESTRING(-73.7880679 40.7108671, -73.8682381 40.6778928)"
3370169,360610052002000,360610224004000,1,1,0,0,0,1,0,0,0,1,20170919,40.8113575,-73.9476491,"New York County, NY",40.7397322,-73.9902087,"New York County, NY","LINESTRING(-73.9476491 40.8113575, -73.9902087 40.7397322)"
5447917,360810199001004,360470696012004,1,1,0,0,0,0,1,1,0,0,20170919,40.6266875,-73.912417,"Kings County, NY",40.7415513,-73.9346767,"Queens County, NY","LINESTRING(-73.912417 40.6266875, -73.9346767 40.7415513)"
3120098,360610018003003,360471126002001,1,1,0,0,0,1,0,0,0,1,20170919,40.6655995,-73.8937446,"Kings County, NY",40.719783,-73.9896663,"New York County, NY","LINESTRING(-73.8937446 40.6655995, -73.9896663 40.719783)"
5371627,360810059001002,360810077001005,1,1,0,0,1,0,0,0,0,1,20170919,40.7661945,-73.9322724,"Queens County, NY",40.7587805,-73.9222219,"Queens County, NY","LINESTRING(-73.9322724 40.7661945, -73.9222219 40.7587805)"
1785083,360470491003005,360470445002002,1,0,1,0,0,0,1,0,0,1,20170919,40.7037194,-73.9203998,"Kings County, NY",40.70135,-73.9425638,"Kings County, NY","LINESTRING(-73.9203998 40.7037194, -73.9425638 40.70135)"
3174484,360610031001007,360811010012005,1,1,0,0,0,0,1,0,0,1,20170919,40.5989781,-73.7466248,"Queens County, NY",40.7172185,-74.0022382,"New York County, NY","LINESTRING(-73.7466248 40.5989781, -74.0022382 40.7172185)"
5681591,360810716001061,360810124001001,3,0,3,0,0,1,2,0,3,0,20170919,40.697036,-73.8347333,"Queens County, NY",40.6466841,-73.7896063,"Queens County, NY","LINESTRING(-73.8347333 40.697036, -73.7896063 40.6466841)"
5548917,360810383021041,360810657021007,1,0,1,0,0,0,1,0,0,1,20170919,40.7130507,-73.8809406,"Queens County, NY",40.7561414,-73.8475374,"Queens County, NY","LINESTRING(-73.8809406 40.7130507, -73.8475374 40.7561414)"
5492470,360810267002000,360810496001004,1,0,1,0,0,0,1,0,0,1,20170919,40.7177705,-73.7552858,"Queens County, NY",40.7451216,-73.8856321,"Queens County, NY","LINESTRING(-73.7552858 40.7177705, -73.8856321 40.7451216)"
3801254,360610093003000,360810409003001,1,0,0,1,1,0,0,0,0,1,20170919,40.7496843,-73.8681778,"Queens County, NY",40.7472443,-74.0026328,"New York County, NY","LINESTRING(-73.8681778 40.7496843, -74.0026328 40.7472443)"
5941059,360850128041000,360470574001001,1,0,0,1,1,0,0,0,0,1,20170919,40.603616,-73.944931,"Kings County, NY",40.5674531,-74.1101798,"Richmond County, NY","LINESTRING(-73.944931 40.603616, -74.1101798 40.5674531)"
1982720,360471116002000,360050041001000,1,1,0,0,0,1,0,1,0,0,20170919,40.8110271,-73.9160467,"Bronx County, NY",40.6656195,-73.8715927,"Kings County, NY","LINESTRING(-73.9160467 40.8110271, -73.8715927 40.6656195)"
5436445,360810179002009,360470820001001,4,0,1,3,0,4,0,0,0,4,20170919,40.6547002,-73.9514445,"Kings County, NY",40.7446146,-73.9312235,"Queens County, NY","LINESTRING(-73.9514445 40.6547002, -73.9312235 40.7446146)"
3333842,360610047002012,360470277002000,1,1,0,0,0,1,0,0,0,1,20170919,40.686626,-73.9372705,"Kings County, NY",40.721516,-74.000653,"New York County, NY","LINESTRING(-73.9372705 40.686626, -74.000653 40.721516)"
1512336,360470053001035,360470706002002,1,0,1,0,0,0,1,0,1,0,20170919,40.6178764,-73.8996346,"Kings County, NY",40.6685678,-74.0030579,"Kings County, NY","LINESTRING(-73.8996346 40.6178764, -74.0030579 40.6685678)"
4124762,360610112011001,360810329002000,1,1,0,0,0,1,0,0,0,1,20170919,40.7659555,-73.8795908,"Queens County, NY",40.7648052,-73.9751822,"New York County, NY","LINESTRING(-73.8795908 40.7659555, -73.9751822 40.7648052)"
4326509,360610125001006,360610067002002,1,1,0,0,0,0,1,0,0,1,20170919,40.7293739,-74.0045209,"New York County, NY",40.7589302,-73.982991,"New York County, NY","LINESTRING(-74.0045209 40.7293739, -73.982991 40.7589302)"
5724983,360810840002000,360810142021001,1,0,1,0,1,0,0,0,1,0,20170919,40.7017666,-73.8175134,"Queens County, NY",40.6743771,-73.814346,"Queens County, NY","LINESTRING(-73.8175134 40.7017666, -73.814346 40.6743771)"
4281733,360610119002003,360470383004000,1,1,0,0,1,0,0,0,1,0,20170919,40.683593,-73.924527,"Kings County, NY",40.7576223,-73.9876534,"New York County, NY","LINESTRING(-73.924527 40.683593, -73.9876534 40.7576223)"
3127597,360610021001008,360050051003000,1,0,1,0,0,0,1,0,1,0,20170919,40.8150788,-73.9227019,"Bronx County, NY",40.7126262,-74.0086688,"New York County, NY","LINESTRING(-73.9227019 40.8150788, -74.0086688 40.7126262)"
5992530,360850303024004,360850070001021,1,1,0,0,0,0,1,0,0,1,20170919,40.5920482,-74.0833984,"Richmond County, NY",40.6240823,-74.1557238,"Richmond County, NY","LINESTRING(-74.0833984 40.5920482, -74.1557238 40.6240823)"
1959668,360470944012001,360850187022002,1,0,1,0,0,0,1,0,0,1,20170919,40.607716,-74.1220168,"Richmond County, NY",40.6376737,-73.9244978,"Kings County, NY","LINESTRING(-74.1220168 40.607716, -73.9244978 40.6376737)"
5382300,360810083002001,360470035002001,1,0,1,0,0,1,0,1,0,0,20170919,40.6860041,-73.974915,"Kings County, NY",40.7726678,-73.9283026,"Queens County, NY","LINESTRING(-73.974915 40.6860041, -73.9283026 40.7726678)"
3947688,360610100002004,360850170104014,1,1,0,0,0,1,0,0,0,1,20170919,40.5464655,-74.195411,"Richmond County, NY",40.7571008,-73.9708791,"New York County, NY","LINESTRING(-74.195411 40.5464655, -73.9708791 40.7571008)"
4519738,360610157007000,360471502003013,1,0,1,0,1,0,0,0,0,1,20170919,40.6542217,-73.9810584,"Kings County, NY",40.7776686,-73.9804527,"New York County, NY","LINESTRING(-73.9810584 40.6542217, -73.9804527 40.7776686)"
4045849,360610104001008,360610135001008,2,0,2,0,1,0,1,0,0,2,20170919,40.768403,-73.9898632,"New York County, NY",40.759114,-73.977596,"New York County, NY","LINESTRING(-73.9898632 40.768403, -73.977596 40.759114)"
5380468,360810077001001,360810373001006,1,0,1,0,0,0,1,1,0,0,20170919,40.7588015,-73.8625403,"Queens County, NY",40.7674751,-73.9311478,"Queens County, NY","LINESTRING(-73.8625403 40.7588015, -73.9311478 40.7674751)"
3724141,360610088001001,360470210001001,1,1,0,0,0,1,0,0,0,1,20170919,40.6264701,-74.0063828,"Kings County, NY",40.7506314,-73.9730818,"New York County, NY","LINESTRING(-74.0063828 40.6264701, -73.9730818 40.7506314)"
4127626,360610112011002,360610309002001,1,0,1,0,0,0,1,0,0,1,20170919,40.8754142,-73.9108208,"New York County, NY",40.7639874,-73.9753151,"New York County, NY","LINESTRING(-73.9108208 40.8754142, -73.9753151 40.7639874)"
2989880,360610007001010,360850008003011,1,0,0,1,0,0,1,0,0,1,20170919,40.6069203,-74.0624766,"Richmond County, NY",40.7069264,-74.0096735,"New York County, NY","LINESTRING(-74.0624766 40.6069203, -74.0096735 40.7069264)"
3387219,360610054001000,360470005021000,1,1,0,0,0,0,1,0,0,1,20170919,40.6960694,-73.9921232,"Kings County, NY",40.7407877,-73.9922731,"New York County, NY","LINESTRING(-73.9921232 40.6960694, -73.9922731 40.7407877)"
392755,360050309004001,360810954003011,1,0,1,0,0,0,1,0,0,1,20170919,40.5910846,-73.8003363,"Queens County, NY",40.8878236,-73.9144555,"Bronx County, NY","LINESTRING(-73.8003363 40.5910846, -73.9144555 40.8878236)"
3129674,360610021001008,360850226003018,1,1,0,0,0,0,1,0,1,0,20170919,40.530808,-74.2211038,"Richmond County, NY",40.7126262,-74.0086688,"New York County, NY","LINESTRING(-74.2211038 40.530808, -74.0086688 40.7126262)"
1784778,360470491003003,360810143002000,1,0,1,0,0,1,0,0,0,1,20170919,40.7673025,-73.9127646,"Queens County, NY",40.7026199,-73.9432999,"Kings County, NY","LINESTRING(-73.9127646 40.7673025, -73.9432999 40.7026199)"
248110,360050065001001,360471237001004,1,0,1,0,0,1,0,0,0,1,20170919,40.6953953,-73.9588786,"Kings County, NY",40.8166264,-73.9213161,"Bronx County, NY","LINESTRING(-73.9588786 40.6953953, -73.9213161 40.8166264)"
1930147,360470810002001,360850170101003,1,0,0,1,0,0,1,0,0,1,20170919,40.5540756,-74.202003,"Richmond County, NY",40.6592978,-73.9464306,"Kings County, NY","LINESTRING(-74.202003 40.5540756, -73.9464306 40.6592978)"
4651586,360610242003002,360850112011020,1,0,1,0,0,1,0,0,1,0,20170919,40.5802544,-74.0879667,"Richmond County, NY",40.8048483,-73.9335401,"New York County, NY","LINESTRING(-74.0879667 40.5802544, -73.9335401 40.8048483)"
4344629,360610127002000,360610131001005,1,0,1,0,0,0,1,0,0,1,20170919,40.7621725,-73.9848576,"New York County, NY",40.76132,-73.9886651,"New York County, NY","LINESTRING(-73.9848576 40.7621725, -73.9886651 40.76132)"
3560260,360610074002002,360810062012009,1,1,0,0,0,1,0,0,0,1,20170919,40.6641325,-73.8488715,"Queens County, NY",40.7458293,-73.9833118,"New York County, NY","LINESTRING(-73.8488715 40.6641325, -73.9833118 40.7458293)"
4531580,360610163002001,360610212001000,1,0,0,1,1,0,0,0,0,1,20170919,40.8156807,-73.937617,"New York County, NY",40.7817928,-73.984101,"New York County, NY","LINESTRING(-73.937617 40.8156807, -73.984101 40.7817928)"
4083769,360610109001005,360470077003006,1,0,1,0,0,0,1,0,0,1,20170919,40.6752958,-73.9983991,"Kings County, NY",40.7519232,-73.9917987,"New York County, NY","LINESTRING(-73.9983991 40.6752958, -73.9917987 40.7519232)"
1753084,360470449004033,360470360021001,1,0,1,0,0,1,0,0,1,0,20170919,40.576788,-73.9608844,"Kings County, NY",40.7171351,-73.9303436,"Kings County, NY","LINESTRING(-73.9608844 40.576788, -73.9303436 40.7171351)"
4391067,360610131002001,360470117001000,2,1,1,0,1,0,1,0,0,2,20170919,40.670528,-73.9934613,"Kings County, NY",40.7640868,-73.9835776,"New York County, NY","LINESTRING(-73.9934613 40.670528, -73.9835776 40.7640868)"
216487,360050001001013,360610193001002,1,0,1,0,0,0,1,0,0,1,20170919,40.7999684,-73.9595728,"New York County, NY",40.7885305,-73.8848438,"Bronx County, NY","LINESTRING(-73.9595728 40.7999684, -73.8848438 40.7885305)"
1746507,360470443004001,360470846002003,1,0,1,0,0,0,1,0,0,1,20170919,40.6409956,-73.9287267,"Kings County, NY",40.7042015,-73.9175593,"Kings County, NY","LINESTRING(-73.9287267 40.6409956, -73.9175593 40.7042015)"
235212,360050046001005,360470944012003,1,0,1,0,0,0,1,0,0,1,20170919,40.6363423,-73.9243507,"Kings County, NY",40.8234433,-73.8697104,"Bronx County, NY","LINESTRING(-73.9243507 40.6363423, -73.8697104 40.8234433)"
5555921,360810424001000,360810554002000,1,0,0,1,0,1,0,0,1,0,20170919,40.728157,-73.7364463,"Queens County, NY",40.699853,-73.7725873,"Queens County, NY","LINESTRING(-73.7364463 40.728157, -73.7725873 40.699853)"
1829679,360470543001017,360810719002000,1,0,0,1,0,1,0,0,0,1,20170919,40.734982,-73.8545251,"Queens County, NY",40.7003602,-73.9649732,"Kings County, NY","LINESTRING(-73.8545251 40.734982, -73.9649732 40.7003602)"
1430061,360470011001006,360610124008000,1,0,1,0,0,0,1,0,1,0,20170919,40.7654151,-73.953426,"New York County, NY",40.6919339,-73.98773,"Kings County, NY","LINESTRING(-73.953426 40.7654151, -73.98773 40.6919339)"
1452067,360470018001032,360470020002002,1,0,0,1,0,1,0,1,0,0,20170919,40.6464699,-74.0178751,"Kings County, NY",40.6522781,-74.0154057,"Kings County, NY","LINESTRING(-74.0178751 40.6464699, -74.0154057 40.6522781)"
276436,360050093006018,360850248003024,1,0,1,0,0,0,1,0,1,0,20170919,40.5148043,-74.237059,"Richmond County, NY",40.8079801,-73.8833367,"Bronx County, NY","LINESTRING(-74.237059 40.5148043, -73.8833367 40.8079801)"
5410730,360810142021007,360810142012003,5,1,3,1,1,1,3,0,0,5,20170919,40.6999826,-73.8246578,"Queens County, NY",40.7003081,-73.8161944,"Queens County, NY","LINESTRING(-73.8246578 40.6999826, -73.8161944 40.7003081)"
5351074,360810033001004,360810526002005,1,1,0,0,0,1,0,0,1,0,20170919,40.6951149,-73.7604593,"Queens County, NY",40.7510274,-73.938495,"Queens County, NY","LINESTRING(-73.7604593 40.6951149, -73.938495 40.7510274)"
458800,360050431006000,360050253003000,1,0,1,0,1,0,0,0,0,1,20170919,40.8610939,-73.9059668,"Bronx County, NY",40.8827465,-73.8794356,"Bronx County, NY","LINESTRING(-73.9059668 40.8610939, -73.8794356 40.8827465)"
3630998,360610080002001,360850303023010,1,0,1,0,1,0,0,0,0,1,20170919,40.6238002,-74.1588418,"Richmond County, NY",40.7508085,-73.9775715,"New York County, NY","LINESTRING(-74.1588418 40.6238002, -73.9775715 40.7508085)"
4263135,360610119001004,360470920002002,2,1,1,0,0,2,0,0,1,1,20170919,40.6575542,-73.9047617,"Kings County, NY",40.7563765,-73.9846912,"New York County, NY","LINESTRING(-73.9047617 40.6575542, -73.9846912 40.7563765)"
5613365,360810560001009,360050233021000,1,0,1,0,0,0,1,0,0,1,20170919,40.8480393,-73.902883,"Bronx County, NY",40.7260705,-73.735719,"Queens County, NY","LINESTRING(-73.902883 40.8480393, -73.735719 40.7260705)"
430310,360050397001002,360470662001010,1,0,1,0,1,0,0,0,0,1,20170919,40.6068357,-73.9249892,"Kings County, NY",40.8627841,-73.887292,"Bronx County, NY","LINESTRING(-73.9249892 40.6068357, -73.887292 40.8627841)"
4175200,360610113001004,360810548002000,1,1,0,0,1,0,0,0,0,1,20170919,40.7244776,-73.7481529,"Queens County, NY",40.7550407,-73.9895338,"New York County, NY","LINESTRING(-73.7481529 40.7244776, -73.9895338 40.7550407)"
3621843,360610080001002,360610245003000,1,1,0,0,0,0,1,0,0,1,20170919,40.8378164,-73.9431225,"New York County, NY",40.7495105,-73.976409,"New York County, NY","LINESTRING(-73.9431225 40.8378164, -73.976409 40.7495105)"
5758004,360810907001013,360050153001009,1,0,1,0,0,0,1,0,1,0,20170919,40.8334555,-73.8957404,"Bronx County, NY",40.7735681,-73.8405923,"Queens County, NY","LINESTRING(-73.8957404 40.8334555, -73.8405923 40.7735681)"
1911730,360470768002003,360470534002001,1,0,1,0,1,0,0,0,1,0,20170919,40.621443,-73.9621042,"Kings County, NY",40.618106,-73.9624011,"Kings County, NY","LINESTRING(-73.9621042 40.621443, -73.9624011 40.618106)"
3546566,360610073004004,360470439002002,1,1,0,0,0,0,1,0,0,1,20170919,40.6973147,-73.9102831,"Kings County, NY",40.732795,-74.0035186,"New York County, NY","LINESTRING(-73.9102831 40.6973147, -74.0035186 40.732795)"
225784,360050028001017,360050002001000,1,0,0,1,0,1,0,0,1,0,20170919,40.8141662,-73.8598391,"Bronx County, NY",40.822122,-73.8810341,"Bronx County, NY","LINESTRING(-73.8598391 40.8141662, -73.8810341 40.822122)"
5746731,360810871001002,360810293001004,1,0,1,0,0,1,0,0,0,1,20170919,40.7529119,-73.9016783,"Queens County, NY",40.7575597,-73.8315366,"Queens County, NY","LINESTRING(-73.9016783 40.7529119, -73.8315366 40.7575597)"
5391166,360810110002001,360810110002004,1,0,1,0,0,1,0,0,0,1,20170919,40.6859661,-73.8360224,"Queens County, NY",40.6866866,-73.8334903,"Queens County, NY","LINESTRING(-73.8360224 40.6859661, -73.8334903 40.6866866)"
3054356,360610013001006,360470013001006,1,1,0,0,0,0,1,0,0,1,20170919,40.6978006,-73.9878102,"Kings County, NY",40.7097569,-74.0108529,"New York County, NY","LINESTRING(-73.9878102 40.6978006, -74.0108529 40.7097569)"
1546101,360470114001004,360470270001000,1,0,1,0,1,0,0,0,0,1,20170919,40.6054932,-73.9882878,"Kings County, NY",40.6384403,-73.9985075,"Kings County, NY","LINESTRING(-73.9882878 40.6054932, -73.9985075 40.6384403)"
5542589,360810357002001,360050227012002,1,1,0,0,0,1,0,0,0,1,20170919,40.8470703,-73.9096995,"Bronx County, NY",40.7705823,-73.8710397,"Queens County, NY","LINESTRING(-73.9096995 40.8470703, -73.8710397 40.7705823)"
3667483,360610082001007,360050210014001,1,0,0,1,0,1,0,0,0,1,20170919,40.8409543,-73.8623454,"Bronx County, NY",40.7509303,-73.9816982,"New York County, NY","LINESTRING(-73.8623454 40.8409543, -73.9816982 40.7509303)"
3284956,360610039002002,360470065006003,1,0,1,0,0,0,1,0,0,1,20170919,40.6770886,-73.9995679,"Kings County, NY",40.7212374,-74.0112833,"New York County, NY","LINESTRING(-73.9995679 40.6770886, -74.0112833 40.7212374)"
4620426,360610212002001,360050123002002,1,1,0,0,1,0,0,0,0,1,20170919,40.8310468,-73.8898845,"Bronx County, NY",40.8137609,-73.938999,"New York County, NY","LINESTRING(-73.8898845 40.8310468, -73.938999 40.8137609)"
1618971,360470208003000,360470229003000,1,0,1,0,0,0,1,1,0,0,20170919,40.6864734,-73.9581326,"Kings County, NY",40.6279259,-74.0116496,"Kings County, NY","LINESTRING(-73.9581326 40.6864734, -74.0116496 40.6279259)"
3666966,360610082001006,360810415002000,1,0,1,0,0,0,1,0,0,1,20170919,40.7460505,-73.8546048,"Queens County, NY",40.750253,-73.9800909,"New York County, NY","LINESTRING(-73.8546048 40.7460505, -73.9800909 40.750253)"
3190006,360610031001012,360050407011001,2,1,1,0,0,1,1,0,0,2,20170919,40.8707038,-73.8911983,"Bronx County, NY",40.7156689,-74.0023532,"New York County, NY","LINESTRING(-73.8911983 40.8707038, -74.0023532 40.7156689)"
228586,360050039003002,360810938001002,1,0,1,0,0,0,1,0,0,1,20170919,40.5812103,-73.8271671,"Queens County, NY",40.8107997,-73.925837,"Bronx County, NY","LINESTRING(-73.8271671 40.5812103, -73.925837 40.8107997)"
5658989,360810711002000,360810964002015,1,0,1,0,1,0,0,0,0,1,20170919,40.5897953,-73.7898584,"Queens County, NY",40.7212214,-73.8484441,"Queens County, NY","LINESTRING(-73.7898584 40.5897953, -73.8484441 40.7212214)"
4064461,360610109001001,360610158013001,2,0,1,1,1,0,1,0,1,1,20170919,40.7839631,-73.953379,"New York County, NY",40.7528567,-73.9882129,"New York County, NY","LINESTRING(-73.953379 40.7839631, -73.9882129 40.7528567)"
4467000,360610145003001,360810358002000,1,0,1,0,0,0,1,0,1,0,20170919,40.6756607,-73.7482442,"Queens County, NY",40.7704662,-73.9829012,"New York County, NY","LINESTRING(-73.7482442 40.6756607, -73.9829012 40.7704662)"
5553889,360810405002008,360470373002000,1,1,0,0,1,0,0,1,0,0,20170919,40.6833944,-73.9131486,"Kings County, NY",40.7471768,-73.8615878,"Queens County, NY","LINESTRING(-73.9131486 40.6833944, -73.8615878 40.7471768)"
4099764,360610109001007,360810460003000,1,0,0,1,1,0,0,0,1,0,20170919,40.7089724,-73.7914092,"Queens County, NY",40.7514959,-73.9888142,"New York County, NY","LINESTRING(-73.7914092 40.7089724, -73.9888142 40.7514959)"
3829785,360610094001010,360470015003005,1,0,1,0,0,0,1,0,0,1,20170919,40.6925902,-73.9847843,"Kings County, NY",40.7541306,-73.9793637,"New York County, NY","LINESTRING(-73.9847843 40.6925902, -73.9793637 40.7541306)"
5710985,360810779021002,360470331002002,1,1,0,0,1,0,0,0,0,1,20170919,40.6632727,-73.9416249,"Kings County, NY",40.7280165,-73.8236532,"Queens County, NY","LINESTRING(-73.9416249 40.6632727, -73.8236532 40.7280165)"
4247235,360610119001000,360610021001000,1,0,1,0,0,0,1,0,0,1,20170919,40.7154724,-74.0083862,"New York County, NY",40.7576798,-73.9839037,"New York County, NY","LINESTRING(-74.0083862 40.7154724, -73.9839037 40.7576798)"
4562527,360610173004000,360610177005001,1,0,0,1,0,0,1,0,0,1,20170919,40.7883021,-73.9675464,"New York County, NY",40.7881379,-73.969106,"New York County, NY","LINESTRING(-73.9675464 40.7883021, -73.969106 40.7881379)"
3769530,360610092001003,360610007001022,3,2,1,0,0,1,2,0,0,3,20170919,40.7054474,-74.0095709,"New York County, NY",40.7546485,-73.974771,"New York County, NY","LINESTRING(-74.0095709 40.7054474, -73.974771 40.7546485)"
340831,360050231001004,360471188003000,1,0,0,1,0,0,1,0,0,1,20170919,40.6794993,-73.8677902,"Kings County, NY",40.8462403,-73.904279,"Bronx County, NY","LINESTRING(-73.8677902 40.6794993, -73.904279 40.8462403)"
3742423,360610090001000,360810253013001,1,0,1,0,0,0,1,0,0,1,20170919,40.7440441,-73.9180427,"Queens County, NY",40.7525336,-73.9716928,"New York County, NY","LINESTRING(-73.9180427 40.7440441, -73.9716928 40.7525336)"
