,w_geocode,h_geocode,S000,SA01,SA02,SA03,SE01,SE02,SE03,SI01,SI02,SI03,createdate,origin_lat,origin_lon,origin_county,dest_lat,dest_lon,dest_county,linestring
5466346,360810219001003,360050428001005,1,0,1,0,1,0,0,0,1,0,20170919,40.8942655,-73.8437031,"Bronx County, NY",40.7281511,-73.9134634,"Queens County, NY","LINESTRING(-73.8437031 40.8942655, -73.9134634 40.7281511)"
4622823,360610216001004,360610293003001,1,1,0,0,0,1,0,0,0,1,20170919,40.8659298,-73.9212476,"New York County, NY",40.7991722,-73.9537616,"New York County, NY","LINESTRING(-73.9212476 40.8659298, -73.9537616 40.7991722)"
1970473,360471058043000,360811459003007,1,0,1,0,0,0,1,0,0,1,20170919,40.7508725,-73.7934271,"Queens County, NY",40.6487477,-73.8850927,"Kings County, NY","LINESTRING(-73.7934271 40.7508725, -73.8850927 40.6487477)"
2800024,360594154013048,361031229013021,1,0,1,0,0,0,1,1,0,0,20170919,40.7162238,-73.3758664,"Suffolk County, NY",40.6454989,-73.5280341,"Nassau County, NY","LINESTRING(-73.3758664 40.7162238, -73.5280341 40.6454989)"
4523471,360610159002002,360610253005001,1,1,0,0,0,1,0,0,0,1,20170919,40.8439646,-73.9400264,"New York County, NY",40.7798805,-73.9856968,"New York County, NY","LINESTRING(-73.9400264 40.8439646, -73.9856968 40.7798805)"
3527596,360610070003000,360470796021001,1,1,0,0,0,0,1,0,0,1,20170919,40.6532513,-73.9575198,"Kings County, NY",40.7414544,-73.9767471,"New York County, NY","LINESTRING(-73.9575198 40.6532513, -73.9767471 40.7414544)"
443320,360050419005000,360050419005000,1,1,0,0,0,1,0,0,0,1,20170919,40.8758281,-73.8800523,"Bronx County, NY",40.8758281,-73.8800523,"Bronx County, NY","LINESTRING(-73.8800523 40.8758281, -73.8800523 40.8758281)"
5452250,360810199002018,360810183001002,1,0,1,0,1,0,0,1,0,0,20170919,40.7480442,-73.9200825,"Queens County, NY",40.734444,-73.9388183,"Queens County, NY","LINESTRING(-73.9200825 40.7480442, -73.9388183 40.734444)"
5655580,360810711002000,360470912002001,5,2,3,0,2,3,0,0,0,5,20170919,40.6649975,-73.9086131,"Kings County, NY",40.7212214,-73.8484441,"Queens County, NY","LINESTRING(-73.9086131 40.6649975, -73.8484441 40.7212214)"
1975932,360471098002000,360470554003000,1,0,0,1,0,0,1,0,1,0,20170919,40.6092263,-73.9597986,"Kings County, NY",40.6542688,-73.9022503,"Kings County, NY","LINESTRING(-73.9597986 40.6092263, -73.9022503 40.6542688)"
6513690,361031352052021,361031580101017,1,0,0,1,0,0,1,0,1,0,20170919,40.922229,-73.1106991,"Suffolk County, NY",40.8132069,-73.272249,"Suffolk County, NY","LINESTRING(-73.1106991 40.922229, -73.272249 40.8132069)"
4151270,360610112031000,360050035003001,1,0,1,0,0,0,1,0,0,1,20170919,40.8122211,-73.9079621,"Bronx County, NY",40.7615767,-73.9676133,"New York County, NY","LINESTRING(-73.9079621 40.8122211, -73.9676133 40.7615767)"
1726398,360470401001001,360470238003002,1,0,0,1,0,0,1,0,0,1,20170919,40.631277,-73.9942045,"Kings County, NY",40.6863201,-73.9105381,"Kings County, NY","LINESTRING(-73.9942045 40.631277, -73.9105381 40.6863201)"
1724215,360470395001002,360810840002003,1,1,0,0,1,0,0,0,0,1,20170919,40.6749087,-73.8180304,"Queens County, NY",40.6928905,-73.9228328,"Kings County, NY","LINESTRING(-73.8180304 40.6749087, -73.9228328 40.6928905)"
1406699,360470009001001,360810788001006,1,0,0,1,0,1,0,0,0,1,20170919,40.6707664,-73.7900421,"Queens County, NY",40.6936645,-73.9915851,"Kings County, NY","LINESTRING(-73.7900421 40.6707664, -73.9915851 40.6936645)"
1648587,360470241001001,360470178002005,1,0,0,1,0,0,1,1,0,0,20170919,40.6055869,-74.007378,"Kings County, NY",40.6940495,-73.9537021,"Kings County, NY","LINESTRING(-74.007378 40.6055869, -73.9537021 40.6940495)"
312317,360050175004001,360470514002000,1,0,1,0,0,1,0,0,0,1,20170919,40.6412673,-73.9620175,"Kings County, NY",40.8324646,-73.9130006,"Bronx County, NY","LINESTRING(-73.9620175 40.6412673, -73.9130006 40.8324646)"
1569882,360470133004000,360470001002002,1,0,1,0,0,1,0,0,0,1,20170919,40.6992153,-73.9954174,"Kings County, NY",40.6748872,-73.9832381,"Kings County, NY","LINESTRING(-73.9954174 40.6992153, -73.9832381 40.6748872)"
3047519,360610009001027,360470078001001,2,0,2,0,0,0,2,0,0,2,20170919,40.6466285,-74.0105746,"Kings County, NY",40.70261,-74.012683,"New York County, NY","LINESTRING(-74.0105746 40.6466285, -74.012683 40.70261)"
2417411,360593009003000,361031227051014,1,0,1,0,0,0,1,0,0,1,20170919,40.7675597,-73.3335023,"Suffolk County, NY",40.7648685,-73.7002803,"Nassau County, NY","LINESTRING(-73.3335023 40.7675597, -73.7002803 40.7648685)"
4493848,360610149004000,360050125002005,1,0,1,0,0,0,1,0,0,1,20170919,40.8287577,-73.8943003,"Bronx County, NY",40.7710913,-73.9804743,"New York County, NY","LINESTRING(-73.8943003 40.8287577, -73.9804743 40.7710913)"
5855900,360811551023000,360594103004011,1,1,0,0,0,0,1,0,0,1,20170919,40.6773177,-73.7210446,"Nassau County, NY",40.7515147,-73.7106643,"Queens County, NY","LINESTRING(-73.7210446 40.6773177, -73.7106643 40.7515147)"
5792414,360811017001007,360594053022000,1,1,0,0,0,0,1,0,0,1,20170919,40.7127154,-73.6722244,"Nassau County, NY",40.7773567,-73.7942031,"Queens County, NY","LINESTRING(-73.6722244 40.7127154, -73.7942031 40.7773567)"
3356424,360610050004001,360470052022001,1,0,1,0,0,0,1,0,1,0,20170919,40.6192292,-74.0386287,"Kings County, NY",40.7339744,-73.9877314,"New York County, NY","LINESTRING(-74.0386287 40.6192292, -73.9877314 40.7339744)"
1570309,360470134002000,360470288002000,1,0,0,1,1,0,0,0,0,1,20170919,40.6048234,-73.9962378,"Kings County, NY",40.6312455,-74.023407,"Kings County, NY","LINESTRING(-73.9962378 40.6048234, -74.023407 40.6312455)"
5569326,360810455004000,360810317001004,1,0,1,0,0,1,0,0,1,0,20170919,40.7718712,-73.8935071,"Queens County, NY",40.736176,-73.860221,"Queens County, NY","LINESTRING(-73.8935071 40.7718712, -73.860221 40.736176)"
1936557,360470820003001,360850244022008,1,1,0,0,1,0,0,0,1,0,20170919,40.5020603,-74.2488329,"Richmond County, NY",40.651179,-73.9510641,"Kings County, NY","LINESTRING(-74.2488329 40.5020603, -73.9510641 40.651179)"
4442089,360610138003000,360050244001001,1,0,1,0,1,0,0,0,1,0,20170919,40.8481623,-73.8590642,"Bronx County, NY",40.7748107,-73.9554445,"New York County, NY","LINESTRING(-73.8590642 40.8481623, -73.9554445 40.7748107)"
6755586,361031586063000,361031586062009,1,1,0,0,1,0,0,0,0,1,20170919,40.825349,-73.0381481,"Suffolk County, NY",40.8273348,-73.0207861,"Suffolk County, NY","LINESTRING(-73.0381481 40.825349, -73.0207861 40.8273348)"
382710,360050295002001,360471158002003,1,0,1,0,1,0,0,0,0,1,20170919,40.6688174,-73.893575,"Kings County, NY",40.8865772,-73.9061781,"Bronx County, NY","LINESTRING(-73.893575 40.6688174, -73.9061781 40.8865772)"
1788409,360470496001004,360810259001008,1,0,0,1,1,0,0,0,0,1,20170919,40.7491549,-73.904292,"Queens County, NY",40.644098,-73.9791028,"Kings County, NY","LINESTRING(-73.904292 40.7491549, -73.9791028 40.644098)"
1593363,360470161001002,361031587043000,1,0,0,1,0,0,1,0,0,1,20170919,40.8532327,-73.0041054,"Suffolk County, NY",40.6807929,-73.9728127,"Kings County, NY","LINESTRING(-73.0041054 40.8532327, -73.9728127 40.6807929)"
4043655,360610104001007,360610279005001,1,0,1,0,0,0,1,0,0,1,20170919,40.8573097,-73.9328645,"New York County, NY",40.7584879,-73.9780551,"New York County, NY","LINESTRING(-73.9328645 40.8573097, -73.9780551 40.7584879)"
3425698,360610056001005,360810071003000,1,0,1,0,0,0,1,0,0,1,20170919,40.7705685,-73.924533,"Queens County, NY",40.7414983,-73.9864743,"New York County, NY","LINESTRING(-73.924533 40.7705685, -73.9864743 40.7414983)"
378584,360050286001000,361190095003002,1,0,1,0,0,0,1,0,0,1,20170919,41.0231458,-73.7695739,"Westchester County, NY",40.8502593,-73.8460532,"Bronx County, NY","LINESTRING(-73.7695739 41.0231458, -73.8460532 40.8502593)"
5710587,360810775002007,360810148001007,1,1,0,0,0,1,0,0,0,1,20170919,40.6942032,-73.8228209,"Queens County, NY",40.7091564,-73.831001,"Queens County, NY","LINESTRING(-73.8228209 40.6942032, -73.831001 40.7091564)"
3926106,360610100001002,360470544002003,1,0,0,1,0,0,1,0,0,1,20170919,40.6117095,-73.9585757,"Kings County, NY",40.759028,-73.9715727,"New York County, NY","LINESTRING(-73.9585757 40.6117095, -73.9715727 40.759028)"
2442492,360593016004016,360595200011034,1,0,1,0,0,0,1,0,0,1,20170919,40.745964,-73.4988466,"Nassau County, NY",40.8054479,-73.6705169,"Nassau County, NY","LINESTRING(-73.4988466 40.745964, -73.6705169 40.8054479)"
4558663,360610171004000,360050070001000,2,1,1,0,1,1,0,0,0,2,20170919,40.8291755,-73.8633519,"Bronx County, NY",40.7884888,-73.9800052,"New York County, NY","LINESTRING(-73.8633519 40.8291755, -73.9800052 40.7884888)"
3687399,360610083003002,360810942021022,1,1,0,0,0,1,0,0,0,1,20170919,40.5888411,-73.8039715,"Queens County, NY",40.7425575,-74.0060562,"New York County, NY","LINESTRING(-73.8039715 40.5888411, -74.0060562 40.7425575)"
224647,360050027021001,360050398001002,2,0,2,0,1,0,1,1,0,1,20170919,40.882263,-73.8521712,"Bronx County, NY",40.8062625,-73.9108534,"Bronx County, NY","LINESTRING(-73.8521712 40.882263, -73.9108534 40.8062625)"
3582058,360610076001004,360470397001000,2,0,2,0,0,2,0,0,0,2,20170919,40.6878798,-73.917227,"Kings County, NY",40.7480631,-73.9866813,"New York County, NY","LINESTRING(-73.917227 40.6878798, -73.9866813 40.7480631)"
4343614,360610126007000,360870126003037,1,0,0,1,0,1,0,0,1,0,20170919,41.0617043,-74.0254333,"Rockland County, NY",40.7673062,-73.9579076,"New York County, NY","LINESTRING(-74.0254333 41.0617043, -73.9579076 40.7673062)"
